1.39413 49.714062 90.542969 25.255 51.266797 25.118203 56.576563 25.651953 62.005469 26.649141 67.591406 27.834844 72.332031 29.96293 76.835547 33.157422 81.524219 37.21543 86.018359 42.532422 89.349219 74.930469 50.601953 74.641406 56.842578 74.060937 62.842188 73.218359 68.770313 71.723047 74.357812 69.134766 79.008984 65.245312 82.951562 61.052734 87.101953 56.256641 89.979297 38.199141 51.679688 38.216719 50.291797 33.310352 50.675391 35.697539 51.377344 40.889844 51.529297 38.572266 49.971875 43.164844 51.200781 38.033594 48.823828 35.592578 49.174219 40.8875 49.165625 29.890078 45.794141 33.146719 44.585547 37.099727 44.434375 41.433203 45.410937 45.154688 45.913672 32.753242 42.829688 37.241719 42.398438 41.825391 43.144141 40.334766 74.637891 48.571094 79.689844 44.398047 75.267578 42.370313 76.953125 45.166797 78.867969 53.112109 76.371094 54.873047 78.104687 51.457813 79.359375 48.694922 76.163281 57.115234 76.439063 48.607031 75.132422 46.653906 72.849609 43.075781 73.273828 45.116406 74.364844 50.710938 73.233203 54.452344 74.205859 52.775781 75.464062 48.764453 73.282031 47.092578 50.9625 45.260156 61.160156 46.320312 67.715234 50.008203 68.557422 53.744922 51.014063 54.715625 61.192187 53.688281 67.827344 43.504297 65.058594 56.425781 65.846484 50.084766 64.962109 62.158203 51.572656 62.045703 50.049219 56.878906 51.016797 59.411328 51.39375 64.878516 50.966016 61.7 49.809766 67.061719 50.401562 61.909766 48.605078 59.291406 48.874609 64.625 48.883203 54.689844 45.286328 59.407812 44.821875 63.252734 44.276172 67.4875 44.457031 70.995312 45.992969 58.816797 42.205469 63.080078 41.88125 67.844141 42.624609
1.36004 53.453516 91.654297 23.128203 52.613672 23.561211 58.816797 24.369258 64.483203 25.640313 70.236719 27.652813 76.377344 30.844687 80.389062 34.577969 85.152734 39.562891 88.745703 45.613672 90.822266 72.996484 49.642969 72.937109 55.344141 72.672266 61.61875 72.442969 67.162891 71.275781 72.540234 69.584375 77.541406 66.883984 82.260156 63.677734 87.038281 58.306641 91.258594 38.813359 53.080859 38.781133 51.337891 33.479766 51.696875 35.777578 52.738672 41.528906 52.690625 38.874258 50.9375 44.194531 52.042188 38.699453 49.524609 35.871016 50.139453 41.996484 49.853125 29.051523 47.523828 32.849961 46.212109 37.920117 46.020703 42.280859 46.588281 46.750781 46.65 32.291992 43.940625 38.050781 43.50625 42.701953 44.164453 41.9625 76.314063 51.728125 81.213672 46.532812 77.391406 44.398828 78.404688 48.175781 80.709766 55.439453 77.78125 57.383203 78.99375 54.7125 80.475391 51.417969 77.842969 59.053125 77.307031 51.332031 76.666406 49.333594 74.359766 45.217578 75.022656 47.860156 76.098828 53.391797 74.421875 56.045313 75.342188 54.804688 76.809375 51.209375 74.916797 48.417187 51.081641 47.261719 62.143359 48.843359 69.290234 52.582422 69.555469 54.819531 50.810937 56.620313 61.653516 56.011719 69.149609 45.155078 67.267578 58.593359 67.348047 52.941016 66.406641 63.465234 51.770703 63.119141 49.864844 58.029297 51.140625 60.520312 51.530859 65.934375 50.946875 61.979688 49.611719 67.585938 49.679688 62.951563 47.9375 60.215625 48.761328 65.628125 48.241016 55.989844 45.819922 60.542578 45.092969 64.428125 44.437891 68.282813 44.174219 70.972266 45.371094 60.064063 42.406641 64.144922 41.766016 68.495703 42.076953
1.09463 53.408984 91.737891 23.04043 53.316016 23.524648 59.180859 24.497148 65.330859 25.616172 71.058984 27.342695 76.6 30.714258 81.215234 34.458164 85.759375 39.912891 89.203125 46.013281 91.572656 73.394141 49.431641 74.107422 54.513281 73.321484 61.280859 72.910937 66.963672 72.205078 72.365234 70.985937 77.891406 67.957813 82.260937 63.930078 86.318359 59.904297 89.993359 39.391016 53.104297 39.121484 51.200781 33.638047 51.934766 36.187031 52.789062 42.073437 52.508984 38.864648 51.046484 44.385156 51.826562 38.8225 49.245312 36.190742 50.086719 42.064453 49.470703 29.251328 47.560547 33.456914 46.030469 38.174492 45.629687 42.626172 46.105469 46.655078 46.065625 32.614102 43.618359 38.077617 43.089844 42.855469 43.358984 43.430078 77.075391 53.233203 82.010156 48.468359 77.404688 46.376953 79.785156 49.557422 81.520313 57.357422 77.435156 59.409766 79.009375 56.342578 81.091406 53.325391 77.932812 61.089453 76.706641 53.790234 76.727344 50.785938 73.450391 46.622656 74.758203 49.417187 76.394531 55.867578 73.275 58.796484 74.434766 57.165234 76.433594 53.855469 73.774219 48.429688 50.75625 47.776953 62.403516 49.655469 68.973828 53.596484 69.178906 54.892578 50.335156 57.357422 61.481641 57.008594 68.462891 45.844141 67.125 59.423047 66.646094 53.707812 65.228906 63.569922 51.532422 63.337109 49.521484 58.26875 51.041406 60.857812 51.428125 66.336328 50.486719 62.310547 49.349609 68.015625 49.444922 63.018359 47.535937 60.483594 48.185937 65.757812 47.960547 56.051562 44.969531 60.582422 44.350781 64.577734 43.780859 68.577344 44.01875 71.370703 45.379687 60.128906 41.372266 64.335547 40.734766 68.928906 41.647266
12.6518 50.744531 85.845313 23.856016 50.36875 23.55707 55.863281 23.872227 60.428125 24.986758 66.506641 26.217969 71.096875 28.77043 75.361328 33.365859 79.569531 38.407422 82.264453 43.934766 84.910938 74.342969 49.096484 74.101953 54.736719 73.903516 60.148437 73.358203 65.057812 71.650391 69.800391 68.739453 74.384375 65.34375 77.998828 61.358984 81.532422 57.233594 84.460547 38.438477 52.110547 38.428789 50.402344 32.92543 50.037109 35.298398 51.371875 41.296875 51.782422 38.496328 50.184766 43.972266 51.348047 38.595469 48.853906 35.534102 49.025 41.409766 49.270313 28.472969 44.879297 32.312148 43.452344 36.968555 43.224609 41.694141 43.667187 45.874609 43.265234 31.861992 41.175781 36.691484 40.841797 41.830859 41.192188 39.328125 72.726953 50.142969 75.924609 44.926172 73.185547 42.400391 74.223047 46.312109 75.861328 55.275 73.198047 57.611719 74.213281 53.637891 75.705859 50.153516 73.199219 60.363281 72.647656 50.507031 72.608594 47.983594 70.749609 43.775 71.726172 46.173828 72.418359 53.079687 70.714453 56.616016 71.421484 55.806641 72.213281 50.735547 71.244141 47.720703 50.659766 45.652734 59.901172 46.805859 65.902344 50.750391 65.989453 54.092188 50.703906 55.053906 59.628906 54.711719 65.794531 42.968359 63.890234 57.782813 64.295703 50.802734 62.462891 62.391406 51.566797 62.145703 49.889453 56.996875 51.021094 59.250781 51.53125 65.235937 50.426563 61.444922 49.728516 66.85625 49.026562 61.91875 48.421094 59.334766 48.944141 64.742188 48.446484 55.059375 43.744922 59.79375 43.649219 63.814453 42.848437 68.088672 42.942969 71.119922 44.119922 59.505469 41.01875 63.361328 40.379297 68.405469 40.800781
13.2261 50.833594 84.64375 24.450156 50.502344 24.603555 55.850391 25.086953 60.334766 25.944258 65.680859 27.580391 70.479297 30.626289 74.600781 34.596016 78.856641 39.585156 81.801172 44.460547 84.197656 73.985938 48.616016 73.707031 53.848828 73.453906 59.405078 72.791406 64.117969 71.451953 68.804688 69.044922 73.731641 65.546875 77.469922 61.251953 80.788281 57.116016 83.357031 38.713437 52.019141 38.801367 50.391406 33.513711 50.141797 35.688906 51.212891 41.498047 51.697656 38.924648 50.15625 44.222656 51.435156 38.992617 48.944922 36.126641 49.039062 41.788672 49.434766 29.225078 45.178125 32.702031 43.669531 37.13875 43.566797 41.775781 44.033203 45.866797 43.7875 32.671133 41.743359 37.1425 41.360937 41.927734 41.648438 40.013672 71.883984 50.465625 75.605469 45.879297 72.542187 43.613281 73.490625 46.856641 75.4375 55.523828 72.634766 57.498438 73.403906 53.878516 75.022266 50.715625 72.905859 60.355859 71.784766 50.950391 72.034375 48.533984 70.036328 44.342578 71.158203 46.491797 71.594141 53.324609 69.944141 56.467578 70.669141 55.594141 71.529688 51.084766 70.482031 47.678516 50.783203 45.926563 59.522656 47.139844 65.301563 51.241406 65.404297 54.275391 50.785938 54.974609 59.322266 54.622266 65.110156 43.232813 63.65625 57.950391 63.56875 51.176563 61.868359 62.455469 51.236328 62.235156 49.654297 56.875781 50.842578 59.355469 51.063672 65.387109 50.107031 61.870313 49.367188 67.080859 48.90625 61.887891 48.391406 59.497266 48.909375 64.829297 48.217969 55.130469 44.037891 59.494922 43.673437 63.668359 42.853516 67.966016 42.495703 70.923437 43.629297 59.221875 41.153125 63.287109 40.434766 68.220313 40.432812
0.730098 49.726172 84.948437 24.348047 49.035156 24.035898 54.488672 24.105703 59.892188 24.670156 65.146484 25.891641 70.337891 28.886836 74.925781 32.490313 78.923047 37.722852 82.122656 43.110156 84.175391 73.0125 50.076953 72.482031 55.742969 71.680078 60.682422 70.797266 65.665234 69.216016 70.125781 66.872266 74.879297 63.964453 78.199219 59.55625 81.595703 55.529688 83.847266 38.277031 51.508594 38.565625 49.923828 33.396602 49.5375 35.574961 50.698828 41.253516 51.330078 38.719883 49.807812 43.831641 51.096484 38.699609 48.377344 35.947891 48.448047 41.640625 49.179297 29.51168 43.833594 33.299961 42.955469 37.548555 42.955078 41.432812 43.553906 45.466016 43.744531 33.142891 40.966016 37.806797 41.061719 41.845312 41.551563 40.511328 73.315234 49.205469 76.744922 44.905469 73.127344 42.957031 75.120312 45.909375 76.351953 53.725391 73.278906 55.534375 75.108203 52.742969 76.152734 49.669141 73.435938 57.443359 73.624609 49.421484 72.667187 47.321875 69.997656 43.355469 71.728516 45.685938 72.408594 51.663672 69.883203 54.779687 71.212891 53.504688 72.490625 49.619922 70.750391 47.575391 50.490625 45.218359 59.053125 46.076172 65.233594 49.6 65.210938 52.998828 50.658984 54.055469 59.058203 53.173828 65.330469 42.854687 63.396094 56.013281 63.868359 50.005469 61.755469 61.658984 52.25625 61.416016 50.582031 56.101172 51.289453 58.554297 51.929297 64.398047 51.299219 61.156641 50.344141 66.335938 50.075391 61.308984 49.222656 58.583984 49.480469 63.991797 49.303906 55.364453 43.969922 59.820703 44.080859 63.391016 44.009766 67.612891 43.628125 70.275391 45.1625 59.697656 41.775 63.391016 41.404688 67.975781 42.042187
0.204989 51.439844 90.068359 25.103398 50.083203 24.892578 55.764453 25.747188 61.514844 26.826172 67.274609 28.306641 72.938672 30.650195 77.366016 33.663281 82.25 37.783555 86.570312 42.860937 89.270703 75.348047 51.334375 75.317188 57.159766 74.180859 63.236328 73.333203 68.610547 71.78125 74.029687 69.09375 79.326172 65.593359 83.214062 61.477734 86.869922 56.198047 89.418359 37.542695 51.560156 37.857539 49.955078 32.744141 49.822656 35.045 50.660547 40.055859 51.505469 38.452031 49.580469 42.694531 51.683984 38.297187 48.298438 35.524727 48.608203 40.680078 49.097656 28.755664 45.644531 32.412383 44.807031 36.4575 44.176172 40.579297 44.360156 44.735547 44.357813 31.898359 42.769141 36.167148 41.667969 40.839062 42.073047 42.407031 77.375391 49.38125 81.730469 46.272266 77.066406 43.771484 79.671094 46.342188 81.179688 53.407812 77.048438 55.392969 79.418359 52.044141 80.816406 49.5 77.116406 56.685938 77.339062 49.844922 75.834375 47.192187 72.796484 43.957812 75.034766 46.65 75.670313 51.757812 72.732812 54.428516 74.501562 52.991797 76.05625 49.934766 73.266797 46.697266 50.671094 44.632422 60.330469 46.059766 67.066406 49.63125 66.860547 53.159375 50.937109 54.258594 60.311328 53.226172 67.016406 42.724609 65.252344 56.327734 65.372266 49.797266 62.365625 62.633203 52.326172 62.448047 50.576172 57.455078 51.5125 59.795703 51.995313 65.402734 51.516016 62.111328 50.169922 67.641016 50.835937 62.199609 48.841797 59.620312 49.344531 65.037891 49.432812 56.197656 44.516797 60.746484 45.000391 64.716016 45.071484 68.994531 45.589062 72.282031 47.0125 60.720312 42.036328 65.227734 42.024609 69.662891 43.51875
0.467571 51.223438 89.390234 24.762148 49.775391 24.782813 55.251562 25.594375 61.178516 26.975469 66.578906 28.148203 71.795703 30.760547 76.3625 33.756914 81.254688 38.070273 85.098438 43.186328 88.326563 74.789453 50.866797 74.742188 56.840625 73.646094 62.989063 72.641016 68.267578 71.154688 72.992578 68.506641 77.7625 64.969531 81.976172 60.973438 85.813672 56.462891 88.566406 37.794844 51.28125 37.93707 49.863281 32.938789 49.653906 35.250664 50.666797 40.134766 51.379297 38.769961 49.536328 42.553906 51.753125 38.184023 48.192578 35.665977 48.626562 40.592188 49.033203 29.496211 45.365234 33.006953 44.597656 36.667891 43.909766 40.357422 44.192969 44.174219 44.542578 32.333711 42.590625 36.482148 41.911719 40.318359 42.151172 41.895312 75.957031 49.406641 79.809766 45.777734 75.501953 44.086328 78.124609 46.567578 79.514844 53.321094 75.696875 55.362891 78.057812 52.297266 79.284375 49.766016 75.651172 57.161719 76.313281 49.814844 74.776562 47.301172 71.446875 43.65 73.583594 46.301172 74.571094 52.164844 71.442188 54.398438 73.25625 53.200781 74.744141 49.85625 72.122656 46.453906 50.860938 44.500781 60.048828 45.984766 66.575 49.520313 66.232813 53.475391 51.176953 54.378516 59.989063 53.095703 66.517578 42.569922 64.711328 56.385156 64.935156 49.696484 62.196484 62.364453 52.062891 62.058594 50.598438 57.102344 51.75 59.416797 51.821484 64.896875 51.585547 62.105078 50.170313 67.189062 50.901953 61.81875 49.046875 59.442187 49.514844 64.411328 49.558594 55.963672 44.540625 60.686719 44.856641 64.545312 44.863281 68.474609 45.383984 71.616016 46.544922 60.501562 42.220703 64.351562 42.266016 68.647656 43.608203
0.375263 50.609766 88.913672 25.183242 50.507031 24.840937 55.663281 25.450352 61.676953 26.709414 67.507422 28.133672 72.88125 30.731641 77.334766 33.657773 81.890234 38.219023 85.452734 43.34375 88.359766 74.203125 51.150781 74.677734 56.414453 73.591406 62.490625 72.664453 67.578906 71.185547 72.536328 69.112891 77.790234 65.215234 81.683984 60.709375 85.278125 56.015234 88.448047 38.236992 51.598828 38.199414 50.207813 33.303789 50.016016 35.437539 50.927344 40.329687 51.566406 38.657539 50.03125 42.823828 51.746484 38.512812 48.753516 35.875508 48.919531 40.803906 49.480859 29.117188 45.985937 32.390586 45.300391 36.83668 44.536328 40.530078 44.566797 44.478516 44.847656 32.118242 43.148047 36.763516 42.141406 40.730859 42.475 41.507031 76.080859 49.935938 79.841797 45.793359 75.801563 44.074609 78.130469 46.575 79.349219 53.728516 75.839453 56.177734 77.922266 52.646484 79.304297 50.071875 75.935937 57.919141 76.207031 50.184766 74.442188 47.290625 71.158203 43.703906 73.498047 46.332812 74.187109 52.032422 71.155078 54.973438 73.115234 54.009375 74.474219 50.275 71.789844 46.81875 51.048828 44.941797 60.165625 46.458984 66.521484 49.955078 66.037891 53.999219 51.347656 54.791016 60.072656 53.305859 66.555078 42.83125 64.671094 56.732031 65.128906 50.14375 62.276562 62.623047 52.306641 62.303516 50.757031 57.444141 51.7375 59.796875 51.975391 64.813281 51.520312 62.142578 50.328516 67.140625 50.876953 62.199609 49.389453 59.733984 49.651172 64.653516 49.698828 55.917969 44.71875 60.572266 45.151172 64.585938 45.095703 68.535156 45.81875 71.778125 46.947266 60.821094 42.400391 64.864844 42.242188 69.317188 43.622266
0.594304 51.333984 93.491797 24.68125 51.180078 24.267188 56.919531 24.819648 63.100781 25.538164 69.75 26.882734 75.405078 29.997812 80.889453 33.889063 86.227344 38.345273 89.930469 43.926172 92.349219 74.663672 51.038281 74.823828 57.240234 74.535156 63.899609 74.01875 69.969922 72.620703 75.719531 70.116406 81.334375 66.219922 85.716797 62.00625 89.601172 57.103906 92.5625 38.036953 52.494531 38.071406 50.519922 33.213398 50.831641 35.407461 51.735156 40.571484 52.495703 38.705664 50.255078 43.310547 52.628125 38.095352 48.260547 35.622656 48.73125 40.694531 49.401953 28.888516 45.717969 32.199297 44.321484 36.824219 44.357031 40.5875 45.371094 44.881641 45.833984 31.986562 42.440234 36.789727 42.186719 40.626172 43.052344 40.449609 78.253516 49.243359 83.072266 45.072266 78.955078 42.806641 80.8125 45.348047 82.670312 54.568359 79.335156 56.555469 81.06875 53.001172 82.509766 49.598047 79.218359 58.88125 78.815625 49.824219 77.348047 46.632812 73.335156 42.85625 75.894922 45.855078 77.214453 52.447656 73.6 55.648438 75.580469 54.112109 77.607812 49.903516 73.939062 47.135547 51.757031 45.358594 62.733594 46.742969 69.9125 50.023438 70.521484 53.887109 51.776562 54.852734 62.774219 53.390625 70.028906 43.015234 67.953125 56.901172 68.389453 49.948828 66.273438 61.982812 52.559375 61.689063 50.472266 56.501953 52.230469 58.835938 52.522266 64.696484 51.718359 61.017578 50.381641 66.559375 50.785156 61.537109 48.138672 58.777344 49.246875 64.303516 48.648438 54.442969 45.071875 59.317969 45.074219 63.471094 44.031641 67.532031 44.285938 71.042969 46.585547 58.801953 42.385937 63.272266 41.604687 67.88125 42.592969
